post_id,external_id,date,fraud_score,fraud_keywords,fraud_keyword_count,cta_phrases,cta_count,has_price_claim,price_value,has_medical_claim,medical_specificity_score,tier_recommendation
6310,3641,2022-12-18,100,healing|healing|healing|healing|healing|healing|healing|healing|healing|healing,12,join|join|watch|watch|watch|watch|watch|watch,8,False,0,True,0.3333333333333333,CRITICAL
6304,3638,2022-12-17,100,healing|healing|healing|healing|healing|healing|healing|healing|energy|approved,10,join|join|watch|watch|watch|watch|watch|watch,8,False,0,True,0.3333333333333333,CRITICAL
6305,3640,2022-12-18,100,healing|healing|healing|healing|healing|healing|healing|healing|energy|approved,10,join|join|watch|watch|watch|watch|watch|watch,8,False,0,True,0.3333333333333333,CRITICAL
6306,3637,2022-12-16,100,healing|healing|healing|healing|healing|healing|healing|healing|energy|approved,10,join|watch|watch|watch|watch|watch|watch,7,False,0,True,0.3333333333333333,CRITICAL
6307,3647,2022-12-19,100,healing|healing|healing|healing|healing|healing|healing|approved,8,join|join|watch|watch|watch|watch|watch|watch|watch|sale,11,False,0,True,0.0,CRITICAL
6308,3632,2022-12-15,100,healing|healing|healing|healing|healing|healing|energy|approved,8,join|watch|watch|watch|watch|watch|watch|watch|watch|live,10,False,0,True,0.3333333333333333,CRITICAL
6309,3635,2022-12-16,100,healing|healing|healing|healing|healing|healing|healing|healing|energy|approved,10,join|watch|watch|watch|watch|watch|watch|watch|live,9,False,0,True,0.3333333333333333,CRITICAL
6311,3633,2022-12-15,100,healing|healing|healing|healing|healing|healing|energy|approved,8,join|watch|watch|watch|watch|watch|watch|watch|live,9,False,0,True,0.3333333333333333,CRITICAL
6318,3643,2022-12-18,100,healing|healing|healing|healing|healing|healing|healing|healing|energy|approved,10,join|join|watch|watch|watch|watch|watch|watch,8,False,0,True,0.3333333333333333,CRITICAL
6312,3631,2022-12-15,100,healing|healing|healing|healing|healing|healing|energy|approved,8,watch|watch|watch|watch|watch|watch|watch|watch|live,9,False,0,True,0.3333333333333333,CRITICAL
6313,3639,2022-12-17,100,healing|healing|healing|healing|healing|healing|healing|healing|energy|approved,10,join|join|watch|watch|watch|watch|watch|watch|watch,9,False,0,True,0.3333333333333333,CRITICAL
6314,3652,2022-12-19,100,healing|healing|healing|healing,4,join|join|join|join|watch|watch|watch|watch|watch|sale,12,False,0,True,0.0,CRITICAL
6315,3625,2022-12-14,100,healing|healing|healing|healing|energy|scalar,6,watch|watch|watch|watch|watch|live|live|live,8,False,0,True,0.6666666666666666,CRITICAL
6316,3624,2022-12-14,100,healing|healing|healing|healing|energy|scalar,6,watch|watch|watch|watch|watch|live|live|live|live|live,10,False,0,True,0.6666666666666666,CRITICAL
6317,3629,2022-12-14,100,healing|healing|healing|healing|healing|healing|energy|approved,8,watch|watch|watch|watch|watch|watch|watch|watch|live|live,11,False,0,True,0.3333333333333333,CRITICAL
6266,3700,2022-12-26,100,energy|energy,2,watch|watch|watch|watch|watch|live|live|live|live|membership,27,False,0,False,0.0,CRITICAL
6264,3677,2022-12-23,100,healing|healing|healing|healing|healing|healing|healing|energy|energy|energy,10,join|join|watch|watch|watch|watch|watch|live|live|membership,33,False,0,True,0.3333333333333333,CRITICAL
6485,3465,2022-11-19,100,healing|healing|healing,3,join|watch|watch|watch|watch|watch|watch|watch|live|check it out,10,False,0,True,0.0,CRITICAL
6227,3715,2022-12-28,100,energy,1,join|join|watch|watch|watch|watch|watch|watch|live|live,21,False,0,False,0.0,CRITICAL
6211,3731,2022-12-31,100,energy,1,join|watch|watch|watch|watch|watch|watch|watch|watch|live,16,False,0,False,0.0,CRITICAL
6212,3751,2023-01-01,100,healing|healing|healing|healing|healing|healing|healing|energy|frequency,9,join|join|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.6666666666666666,CRITICAL
6213,3733,2022-12-31,100,healing|healing|healing|energy|energy|frequency,6,join|watch|watch|watch|watch|watch|watch|watch|watch|live,16,False,0,True,0.6666666666666666,CRITICAL
6214,3739,2022-12-31,100,healing|healing|healing|healing|healing|energy|frequency,7,join|watch|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.6666666666666666,CRITICAL
6215,3729,2022-12-30,100,energy,1,join|watch|watch|watch|watch|watch|watch|watch|watch|live,16,False,0,False,0.0,CRITICAL
6216,3725,2022-12-30,100,energy,1,join|join|watch|watch|watch|watch|watch|live|live|live,17,False,0,False,0.0,CRITICAL
6217,3738,2022-12-31,100,healing|healing|healing|healing|healing|energy|frequency,7,join|watch|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.6666666666666666,CRITICAL
6218,3727,2022-12-30,100,energy,1,join|join|watch|watch|watch|watch|watch|watch|live|live,16,False,0,False,0.0,CRITICAL
6219,3726,2022-12-30,100,energy,1,join|join|watch|watch|watch|watch|watch|watch|live|live,18,False,0,False,0.0,CRITICAL
6220,3735,2022-12-31,100,healing|healing|healing|healing|healing|energy|energy|frequency,8,join|watch|watch|watch|watch|watch|watch|watch|watch|watch,15,False,0,True,0.6666666666666666,CRITICAL
6221,3744,2023-01-01,100,healing|healing|healing|healing|healing|healing|healing|energy|frequency,9,join|join|watch|watch|watch|watch|watch|watch|watch|watch,16,False,0,True,0.6666666666666666,CRITICAL
6222,3722,2022-12-29,100,energy,1,join|join|watch|watch|watch|watch|live|live|live|live,18,False,0,False,0.0,CRITICAL
6223,3737,2022-12-31,100,healing|healing|healing|healing|healing|energy|frequency,7,join|watch|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.6666666666666666,CRITICAL
6224,3728,2022-12-30,100,energy,1,join|join|watch|watch|watch|watch|watch|watch|live|live,16,False,0,False,0.0,CRITICAL
6225,3720,2022-12-29,100,energy,1,join|join|watch|watch|watch|watch|live|live|live|live,18,False,0,False,0.0,CRITICAL
6210,3730,2022-12-30,100,energy,1,join|watch|watch|watch|watch|watch|watch|watch|watch|live,16,False,0,False,0.0,CRITICAL
6209,3732,2022-12-31,100,energy,1,join|watch|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,False,0.0,CRITICAL
6208,3769,2023-01-03,100,healing|healing|healing|healing|energy,5,join|watch|watch|watch|watch|watch|watch|watch|watch|watch,12,False,0,True,0.3333333333333333,CRITICAL
6199,3750,2023-01-01,100,healing|healing|healing|healing|healing|healing|healing|energy|frequency,9,join|join|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.6666666666666666,CRITICAL
6193,3764,2023-01-02,100,healing|healing|healing|healing|energy,5,join|join|watch|watch|watch|watch|watch|watch|watch|watch,16,False,0,True,0.3333333333333333,CRITICAL
6194,3761,2023-01-02,100,healing|healing|healing|healing|healing|healing|energy,7,join|join|watch|watch|watch|watch|watch|watch|watch|watch,16,False,0,True,0.3333333333333333,CRITICAL
6195,3746,2023-01-01,100,healing|healing|healing|healing|healing|healing|healing|energy|frequency,9,join|join|watch|watch|watch|watch|watch|watch|watch|watch,17,False,0,True,0.6666666666666666,CRITICAL
6196,3749,2023-01-01,100,healing|healing|healing|healing|healing|healing|healing|energy|frequency,9,join|join|watch|watch|watch|watch|watch|watch|watch|watch,19,False,0,True,0.6666666666666666,CRITICAL
6197,3748,2023-01-01,100,healing|healing|healing|healing|healing|healing|healing|energy|frequency,9,join|join|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.6666666666666666,CRITICAL
6198,3747,2023-01-01,100,healing|healing|healing|healing|healing|healing|healing|energy|frequency,9,join|join|watch|watch|watch|watch|watch|watch|watch|watch,17,False,0,True,0.6666666666666666,CRITICAL
6200,3754,2023-01-01,100,healing|healing|healing|healing|healing|healing|healing|energy|frequency,9,join|join|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.6666666666666666,CRITICAL
6207,3743,2023-01-01,100,healing|healing|healing|healing|healing|healing|healing|energy|frequency,9,join|join|watch|watch|watch|watch|watch|watch|watch|watch,16,False,0,True,0.6666666666666666,CRITICAL
6201,3745,2023-01-01,100,healing|healing|healing|healing|healing|healing|healing|energy|frequency,9,join|join|watch|watch|watch|watch|watch|watch|watch|watch,16,False,0,True,0.6666666666666666,CRITICAL
6202,3767,2023-01-02,100,healing|healing|healing|healing|energy,5,join|watch|watch|watch|watch|watch|watch|watch|watch|watch,14,False,0,True,0.3333333333333333,CRITICAL
6203,3741,2023-01-01,100,healing|healing|healing|healing|healing|healing|energy|frequency,8,join|join|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.6666666666666666,CRITICAL
6204,3740,2022-12-31,100,healing|healing|healing|healing|healing|energy|frequency,7,join|join|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.6666666666666666,CRITICAL
6205,3736,2022-12-31,100,healing|healing|healing|healing|healing|energy|energy|frequency,8,join|join|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.6666666666666666,CRITICAL
6206,3734,2022-12-31,100,healing|healing|healing|healing|healing|energy|energy|frequency,8,join|watch|watch|watch|watch|watch|watch|watch|watch|live,15,False,0,True,0.6666666666666666,CRITICAL
6226,3713,2022-12-28,100,energy,1,join|join|watch|watch|watch|watch|watch|watch|live|live,25,False,0,False,0.0,CRITICAL
6228,3712,2022-12-28,100,,0,join|watch|watch|watch|watch|watch|watch|live|live|live,22,False,0,False,0.0,CRITICAL
6263,3684,2022-12-23,100,healing|healing|healing|healing|healing|healing|energy|energy|energy,9,join|watch|watch|watch|watch|watch|watch|live|membership|membership,26,False,0,True,0.3333333333333333,CRITICAL
6229,3711,2022-12-27,100,,0,join|watch|watch|watch|watch|watch|watch|live|live|live,23,False,0,False,0.0,CRITICAL
6248,3702,2022-12-26,100,energy,1,watch|watch|watch|watch|watch|live|live|live|live|membership,21,False,0,False,0.0,CRITICAL
6249,3703,2022-12-26,100,,0,watch|watch|watch|watch|watch|live|live|live|live|membership,21,False,0,False,0.0,CRITICAL
6250,3692,2022-12-25,100,healing|healing|healing|healing|energy|energy,6,join|watch|watch|watch|watch|watch|live|live|live|live,25,False,0,True,0.3333333333333333,CRITICAL
6251,3707,2022-12-27,100,,0,join|watch|watch|watch|watch|live|live|live|live|live,21,False,0,False,0.0,CRITICAL
6252,3691,2022-12-25,100,healing|healing|healing|healing|energy|energy,6,join|watch|watch|watch|watch|live|live|live|live|membership,24,False,0,True,0.3333333333333333,CRITICAL
6253,3689,2022-12-25,100,healing|healing|healing|healing|energy|energy|energy,7,join|watch|watch|watch|watch|live|live|live|membership|membership,26,False,0,True,0.3333333333333333,CRITICAL
6254,3693,2022-12-25,100,healing|healing|healing|healing|energy|energy,6,join|watch|watch|watch|watch|watch|live|live|live|live,25,False,0,True,0.3333333333333333,CRITICAL
6255,3696,2022-12-25,100,healing|healing|healing|healing|energy|energy,6,join|watch|watch|watch|watch|watch|watch|live|live|live,28,False,0,True,0.3333333333333333,CRITICAL
6256,3688,2022-12-24,100,healing|healing|healing|healing|healing|healing|energy|energy|energy,9,join|watch|watch|watch|watch|live|live|membership|membership|membership,25,False,0,True,0.3333333333333333,CRITICAL
6257,3697,2022-12-26,100,healing|healing|healing|healing|energy|energy,6,watch|watch|watch|watch|watch|live|live|live|membership|membership,25,False,0,True,0.3333333333333333,CRITICAL
6258,3683,2022-12-23,100,healing|healing|healing|healing|healing|healing|healing|energy|energy|energy,10,join|join|watch|watch|watch|watch|watch|watch|live|membership,27,False,0,True,0.3333333333333333,CRITICAL
6259,3709,2022-12-27,100,,0,join|watch|watch|watch|watch|watch|watch|live|live|live,21,False,0,False,0.0,CRITICAL
6260,3694,2022-12-25,100,healing|healing|healing|healing|energy|energy,6,join|watch|watch|watch|watch|watch|live|live|live|live,25,False,0,True,0.3333333333333333,CRITICAL
6261,3690,2022-12-25,100,healing|healing|healing|healing|energy|energy|energy,7,join|watch|watch|watch|watch|live|live|live|live|membership,24,False,0,True,0.3333333333333333,CRITICAL
6262,3680,2022-12-23,100,healing|healing|healing|healing|healing|healing|healing|energy|energy|energy,10,join|join|watch|watch|watch|watch|watch|watch|live|membership,27,False,0,True,0.3333333333333333,CRITICAL
6247,3695,2022-12-25,100,healing|healing|healing|healing|energy|energy,6,join|watch|watch|watch|watch|watch|live|live|live|live,25,False,0,True,0.3333333333333333,CRITICAL
6246,3698,2022-12-26,100,healing|healing|healing|healing|energy|energy,6,watch|watch|watch|watch|watch|live|live|live|membership|membership,25,False,0,True,0.3333333333333333,CRITICAL
6245,3699,2022-12-26,100,healing|healing|healing|healing|energy|energy,6,watch|watch|watch|watch|watch|live|live|live|membership|membership,26,False,0,True,0.3333333333333333,CRITICAL
6236,3717,2022-12-28,100,energy,1,join|join|watch|watch|watch|watch|watch|live|live|live,20,False,0,False,0.0,CRITICAL
6230,3723,2022-12-29,100,energy,1,join|join|watch|watch|watch|watch|live|live|live|live,17,False,0,False,0.0,CRITICAL
6231,3719,2022-12-29,100,energy,1,join|join|watch|watch|watch|watch|watch|live|live|live,21,False,0,False,0.0,CRITICAL
6232,3710,2022-12-27,100,,0,join|watch|watch|watch|watch|watch|watch|live|live|live,22,False,0,False,0.0,CRITICAL
6233,3718,2022-12-28,100,energy,1,join|join|watch|watch|watch|watch|watch|live|live|live,21,False,0,False,0.0,CRITICAL
6234,3721,2022-12-29,100,energy,1,join|join|watch|watch|watch|watch|live|live|live|live,18,False,0,False,0.0,CRITICAL
6235,3716,2022-12-28,100,energy,1,join|join|watch|watch|watch|watch|watch|watch|live|live,22,False,0,False,0.0,CRITICAL
6237,3724,2022-12-30,100,energy,1,join|join|watch|watch|watch|watch|watch|live|live|live,17,False,0,False,0.0,CRITICAL
6244,3701,2022-12-26,100,energy|energy,2,watch|watch|watch|watch|watch|live|live|live|live|membership,24,False,0,False,0.0,CRITICAL
6238,3705,2022-12-26,100,,0,join|watch|watch|watch|watch|watch|live|live|live|live,23,False,0,False,0.0,CRITICAL
6239,3706,2022-12-26,100,,0,join|watch|watch|watch|watch|watch|live|live|live|live,23,False,0,False,0.0,CRITICAL
6240,3708,2022-12-27,100,,0,join|watch|watch|watch|watch|live|live|live|live|live,21,False,0,False,0.0,CRITICAL
6241,3704,2022-12-26,100,,0,watch|watch|watch|watch|watch|live|live|live|live|live,23,False,0,False,0.0,CRITICAL
6242,3742,2023-01-01,100,healing|healing|healing|healing|healing|healing|healing|energy|frequency,9,join|join|watch|watch|watch|watch|watch|watch|watch|watch,17,False,0,True,0.6666666666666666,CRITICAL
6243,3714,2022-12-28,100,energy,1,join|join|watch|watch|watch|watch|watch|watch|live|live,25,False,0,False,0.0,CRITICAL
6337,3606,2022-12-12,100,healing|healing|healing|healing|healing|energy|scalar,7,join|join|watch|watch|watch|watch|watch|watch|watch|watch,21,False,0,True,0.6666666666666666,CRITICAL
6338,3604,2022-12-10,100,healing|healing|healing|healing|healing|energy|energy|quantum|proven,9,join|join|watch|watch|watch|watch|watch|watch|watch|watch,20,False,0,True,0.6666666666666666,CRITICAL
6339,3615,2022-12-13,100,healing|healing|healing|healing|energy|scalar,6,watch|watch|watch|watch|watch|live|live|live|live|live,13,False,0,True,0.6666666666666666,CRITICAL
6448,3496,2022-11-23,100,healing|healing|healing|healing|healing|energy|energy|quantum,8,watch|watch|watch|watch|watch|live|membership|membership|membership|membership,12,False,0,True,0.6666666666666666,CRITICAL
6432,3511,2022-11-24,100,healing|energy|energy|energy|quantum|cellular,6,watch|watch|watch|watch|watch|watch|membership|membership|membership|membership,13,False,0,True,1.0,CRITICAL
6433,3508,2022-11-24,100,energy|energy|quantum,3,watch|watch|watch|watch|watch|membership|membership|membership|membership|membership,12,False,0,False,0.0,CRITICAL
6434,3512,2022-11-25,100,healing|energy|energy|energy|quantum|cellular,6,watch|watch|watch|watch|watch|watch|watch|membership|membership|membership,13,False,0,True,1.0,CRITICAL
6435,3519,2022-11-26,100,healing|healing|energy|cellular,4,watch|watch|watch|watch|watch|watch|watch|watch|watch|live,15,False,0,True,0.6666666666666666,CRITICAL
6436,3507,2022-11-24,100,energy|energy|quantum,3,watch|watch|watch|watch|watch|membership|membership|membership|membership|membership,12,False,0,False,0.0,CRITICAL
6437,3509,2022-11-24,100,energy|energy|quantum,3,watch|watch|watch|watch|watch|membership|membership|membership|membership|membership,12,False,0,False,0.0,CRITICAL
6438,3505,2022-11-24,100,healing|energy|energy|quantum,4,watch|watch|watch|watch|watch|live|membership|membership|membership|membership,13,False,0,True,0.6666666666666666,CRITICAL
6439,3504,2022-11-24,100,healing|energy|energy|quantum,4,watch|watch|watch|watch|live|membership|membership|membership|membership|membership,13,False,0,True,0.6666666666666666,CRITICAL
6440,3520,2022-11-26,100,healing|healing|energy|cellular,4,join|watch|watch|watch|watch|watch|watch|watch|watch|watch,17,False,0,True,0.6666666666666666,CRITICAL
6441,3513,2022-11-25,100,healing|energy|energy|energy|quantum|cellular,6,watch|watch|watch|watch|watch|watch|watch|membership|membership|membership,13,False,0,True,1.0,CRITICAL
6442,3502,2022-11-23,100,healing|energy|energy|quantum,4,watch|watch|watch|watch|live|membership|membership|membership|membership|membership,13,False,0,True,0.6666666666666666,CRITICAL
6443,3510,2022-11-24,100,healing|energy|energy|energy|quantum|cellular,6,watch|watch|watch|watch|watch|membership|membership|membership|membership|membership,12,False,0,True,1.0,CRITICAL
6444,3499,2022-11-23,100,healing|healing|energy|energy|quantum,5,watch|watch|watch|watch|watch|live|membership|membership|membership|membership,13,False,0,True,0.6666666666666666,CRITICAL
6445,3500,2022-11-23,100,healing|healing|energy|energy|quantum,5,watch|watch|watch|watch|watch|live|membership|membership|membership|membership,13,False,0,True,0.6666666666666666,CRITICAL
6446,3522,2022-11-27,100,healing|healing|energy|cellular,4,join|watch|watch|watch|watch|watch|watch|watch|watch|watch,16,False,0,True,0.6666666666666666,CRITICAL
6431,3539,2022-11-29,100,healing|healing|healing|scalar|fda|fda|approved|revolutionary|revolutionary,9,join|join|join|watch|watch|watch|watch|watch|watch|watch,22,False,0,True,0.3333333333333333,CRITICAL
6430,3527,2022-11-28,100,healing|healing|energy|cellular|fda|fda|approved,7,join|join|watch|watch|watch|watch|watch|watch|watch|watch,17,False,0,True,0.6666666666666666,CRITICAL
6429,3531,2022-11-28,100,healing|healing|energy|scalar|cellular|fda|fda|approved,8,join|join|join|watch|watch|watch|watch|watch|watch|watch,23,False,0,True,1.0,CRITICAL
